ID,Package,CWE,Date,Platform,GitHub URL,Stars,Contributors,Dependencies,Dependents
GHSA-38j3-6fm8-pfgc,org.javadelight:delight-nashorn-sandbox,CWE-1333,15 Jun 2022,Maven,https://github.com/javadelight/delight-nashorn-sandbox,268.0,22.0,502.0,413.0
GHSA-3j8f-xvm3-ffx4,parse-path,CWE-639,29 Jun 2022,NPM,https://github.com/ionicabizau/parse-path,20.0,4.0,2.0,598745.0
GHSA-27mx-gchc-6xjp,posix,CWE-252,11 Jun 2022,NPM,https://github.com/ohmu/node-posix,213.0,18.0,1.0,0.0
GHSA-2jx3-5j9v-prpp,prestashop/blockwishlist,CWE-89,25 Jun 2022,Composer,https://github.com/PrestaShop/blockwishlist,39.0,45.0,1497.0,774.0
GHSA-374w-gwqr-fmxg,brotkrueml/schema,CWE-79,17 Jun 2022,Composer,https://github.com/brotkrueml/schema,31.0,5.0,26.0,27.0
GHSA-xxv8-pv43-57x5,pear/pear,CWE-74,13 May 2022,Composer,https://github.com/pear/pear-core,108.0,64.0,10.0,195.0
GHSA-xvjf-394g-phrr,nilsteampassnet/teampass,CWE-269,13 May 2022,Composer,https://github.com/nilsteampassnet/TeamPass,1700.0,38.0,182.0,2.0
GHSA-xwg2-qc6c-7c3q,fabric,CWE-59,17 May 2022,PyPI,https://github.com/fabric/fabric,14800.0,15.0,29.0,19.0
GHSA-xv6x-43gq-4hfj,PyGreSQL,CWE-89,2 May 2022,PyPI,https://github.com/PyGreSQL/PyGreSQL,38.0,8.0,8.0,759.0
GHSA-xmw7-848p-p95w,knowledge-repo,CWE-79,14 May 2022,PyPI,https://github.com/airbnb/knowledge-repo,5500.0,59.0,491.0,19.0
GHSA-xp76-357g-9wqq,scipy,CWE-269,5 May 2022,PyPI,https://github.com/scipy/scipy,13000.0,1525.0,80.0,1075509.0
GHSA-xj4v-gp4q-h6qq,qcubed/qcubed,CWE-79,24 May 2022,Composer,https://github.com/qcubed/qcubed,57.0,24.0,4.0,4.0
GHSA-xj7q-q94c-6wr3,org.apache.james:james-project,CWE-502,17 May 2022,Maven,https://github.com/apache/james-project,878.0,103.0,1538.0,0.0
GHSA-xh22-fw58-56pp,net.sf.robocode:robocode.core,CWE-94,1 May 2022,Maven,https://github.com/robo-code/robocode,722.0,17.0,61.0,0.0
GHSA-xfxv-f945-4qv6,org.richfaces:richfaces,CWE-20,17 May 2022,Maven,https://github.com/richfaces/richfaces,65.0,41.0,351.0,584.0
GHSA-xg47-r67p-vhv5,deap,CWE-20,14 May 2022,NPM,https://github.com/selfcontained/deap,13.0,2.0,100.0,40244.0
GHSA-xfg5-vrmc-24wc,obsidian-dataview,CWE-94,24 May 2022,NPM,https://github.com/blacksmithgu/obsidian-dataview,6900.0,108.0,474.0,274.0
GHSA-xfjq-w3cw-h5fq,zendframework/zendframework,CWE-89,14 May 2022,Composer,https://github.com/zendframework/zendframework,5500.0,672.0,62.0,19.0
GHSA-x9rg-q5fx-fx66,org.kohsuke:libpam4j,CWE-20,13 May 2022,Maven,https://github.com/kohsuke/libpam4j,44.0,5.0,3.0,2025.0
GHSA-x7rc-4gqw-3q6q,org.apache.myfaces.trinidad:trinidad,CWE-502,13 May 2022,Maven,https://github.com/apache/myfaces-trinidad,4.0,7.0,175.0,0.0
GHSA-x634-34m9-96mp,neutron,CWE-20,13 May 2022,PyPI,https://github.com/openstack/neutron,1400.0,799.0,73.0,248.0
GHSA-x43g-gj9x-838x,phantomjs,CWE-552,24 May 2022,NPM,https://github.com/Medium/phantomjs,1400.0,66.0,12.0,111897.0
GHSA-x4cf-6jr3-3qvp,hermes-engine,CWE-125,24 May 2022,NPM,https://github.com/facebook/hermes,9800.0,200.0,988.0,0.0
GHSA-x5jc-34xf-c24q,rainlab/user-plugin,CWE-79,14 May 2022,Composer,https://github.com/rainlab/user-plugin,113.0,115.0,7.0,158.0
GHSA-x3cr-x949-h5jv,org.eclipse.rdf4j:rdf4j,CWE-22,14 May 2022,Maven,https://github.com/eclipse-rdf4j/rdf4j,361.0,91.0,684.0,0.0
GHSA-x38j-4rr5-hqrj,git-big-picture,CWE-20,24 May 2022,PyPI,https://github.com/git-big-picture/git-big-picture,542.0,14.0,30.0,8.0
GHSA-wxx2-gqvv-34hx,swift,CWE-119,17 May 2022,PyPI,https://github.com/openstack/swift,2600.0,335.0,29.0,0.0
GHSA-x23q-4j9j-9cxw,ops-cli,CWE-502,24 May 2022,PyPI,https://github.com/adobe/ops-cli,192.0,27.0,28.0,2.0
GHSA-wxmr-7xjv-8xqw,django-markupfield,CWE-200,17 May 2022,PyPI,https://github.com/jamesturk/django-markupfield,194.0,16.0,2.0,301.0
GHSA-wwfh-28hx-w2r2,joomla/session,CWE-74,17 May 2022,Composer,https://github.com/joomla-framework/session,6.0,25.0,12.0,330.0
GHSA-wrrh-g7h3-gqmx,org.jboss.resteasy:resteasy-client,CWE-200,17 May 2022,Maven,https://github.com/resteasy/Resteasy,1100.0,209.0,973.0,14863.0
GHSA-wqmp-2p5r-rhfv,org.jvnet.hudson.plugins:storable-configs-plugin,CWE-611,18 May 2022,Maven,https://github.com/jenkinsci/storable-configs-plugin,1.0,2.0,1.0,0.0
GHSA-wp32-wq34-2rqh,dijit,CWE-79,14 May 2022,NPM,https://github.com/dojo/dijit,174.0,71.0,1.0,4370.0
GHSA-wmq2-jc9m-xp4m,org.jruby:jruby-core,CWE-79,2 May 2022,Maven,https://github.com/jruby/jruby,3800.0,426.0,214.0,0.0
GHSA-wjjc-m3fc-fcm8,moin,CWE-400,17 May 2022,PyPI,https://github.com/moinwiki/moin,304.0,67.0,47.0,89.0
GHSA-wgxm-rg53-h2c6,deep-set,CWE-1321,24 May 2022,NPM,https://github.com/klaemo/deep-set,3.0,0.0,1.0,51.0
GHSA-wg24-9xm9-593v,phpbb/phpbb,CWE-352,24 May 2022,Composer,https://github.com/phpbb/phpbb-app,12.0,216.0,185.0,800.0
GHSA-wg33-x934-3ghh,jwcrypto,CWE-200,17 May 2022,PyPI,https://github.com/latchset/jwcrypto,434.0,37.0,15.0,10355.0
GHSA-wg79-2cgp-qrjm,github.com/dhowden/tag,CWE-129,24 May 2022,Go,https://github.com/dhowden/tag,563.0,17.0,4.0,474.0
GHSA-wcrg-92wp-4h28,org.jenkins-ci.plugins:nerrvana-plugin,CWE-611,24 May 2022,Maven,https://github.com/jenkinsci/nerrvana-plugin,0.0,0.0,6.0,0.0
GHSA-w7rq-8f2g-jvqr,Djblets,CWE-79,17 May 2022,PyPI,https://github.com/djblets/djblets,321.0,60.0,392.0,48.0
GHSA-w8v7-prhw-xjpw,org.apache.flex.blazeds:flex-messaging-core,CWE-502,13 May 2022,Maven,https://github.com/apache/flex-blazeds,53.0,8.0,191.0,2.0
GHSA-w969-pq6x-267j,inter-mediator/inter-mediator,CWE-79,13 May 2022,Composer,https://github.com/INTER-Mediator/INTER-Mediator,34.0,5.0,1827.0,7.0
GHSA-w7gj-h6f2-x4c6,io.fabric8:fabric8-maven-plugin,CWE-502,24 May 2022,Maven,https://github.com/fabric8io/fabric8-maven-plugin,334.0,68.0,471.0,34798.0
GHSA-w6g9-xccc-347h,Plone,CWE-269,24 May 2022,PyPI,https://github.com/plone/plone.app.contenttypes,13.0,90.0,40.0,59.0
GHSA-w6xv-mf6f-r5f6,scalyr-agent-2,CWE-295,24 May 2022,PyPI,https://github.com/scalyr/scalyr-agent-2,70.0,43.0,211.0,4.0
GHSA-w4px-9pgm-p2f3,pyrad,CWE-20,5 May 2022,PyPI,https://github.com/pyradius/pyrad,295.0,34.0,13.0,570.0
GHSA-w4xh-w33p-4v29,github.com/git-lfs/git-lfs,CWE-20,14 May 2022,Go,https://github.com/git-lfs/git-lfs,12900.0,208.0,50.0,19.0
GHSA-w3j6-8j34-q43x,apache-libcloud,CWE-295,17 May 2022,PyPI,https://github.com/apache/libcloud,2000.0,374.0,66.0,0.0
GHSA-w3r9-r9w7-8h48,github.com/facebook/fbthrift,CWE-770,24 May 2022,Go,https://github.com/facebook/fbthrift,2600.0,634.0,1853.0,152.0
GHSA-w3xg-7q6m-3xwp,wp-graphql/wp-graphql,CWE-284,10 May 2022,Composer,https://github.com/wp-graphql/wp-graphql,3600.0,143.0,1845.0,0.0
GHSA-w393-h95m-f879,CoreFtp,CWE-22,14 May 2022,NuGet,https://github.com/sparkeh9/CoreFTP,109.0,8.0,21.0,285.0
GHSA-vx77-5pf4-c9wr,cherrypy,CWE-22,1 May 2022,PyPI,https://github.com/cherrypy/cherrypy,1800.0,120.0,19.0,12965.0
GHSA-vx9j-rvmj-jc32,org.graniteds:granite-server-core,CWE-502,13 May 2022,Maven,https://github.com/graniteds/graniteds,77.0,5.0,3.0,0.0
GHSA-vw35-c8hf-fwmq,openvpn-monitor,CWE-352,24 May 2022,PyPI,https://github.com/furlongm/openvpn-monitor,966.0,16.0,16.0,3.0
GHSA-vwh5-78jc-hpjx,sunhater/kcfinder,CWE-79,24 May 2022,Composer,https://github.com/sunhater/kcfinder,403.0,11.0,2.0,0.0
GHSA-vqxw-9pg7-v7v9,locust,CWE-79,24 May 2022,PyPI,https://github.com/locustio/locust,24700.0,285.0,984.0,10579.0
GHSA-vr22-43gj-rx3f,omniauth-weibo-oauth2,CWE-94,24 May 2022,RubyGems,https://github.com/beenhero/omniauth-weibo-oauth2,135.0,14.0,8.0,468.0
GHSA-vrmw-2xhq-hrmp,org.wildfly:wildfly-parent,CWE-502,24 May 2022,Maven,https://github.com/wildfly/wildfly,3000.0,367.0,4777.0,0.0
GHSA-vm2p-f5j4-mj6g,angular-jwt,CWE-20,14 May 2022,NPM,https://github.com/auth0/angular-jwt,0.0,50.0,20.0,4550.0
GHSA-vjjf-3rvg-gv3v,dulwich,CWE-119,17 May 2022,PyPI,https://github.com/jelmer/dulwich,2100.0,205.0,37.0,27313.0
GHSA-vfg9-phjp-9frw,kallithea,CWE-93,13 May 2022,PyPI,https://github.com/NexMirror/Kallithea,2.0,100.0,276.0,0.0
GHSA-vfxc-r2gx-v2vq,github.com/hybridgroup/gobot,CWE-295,24 May 2022,Go,https://github.com/hybridgroup/gobot,8900.0,140.0,42.0,4.0
GHSA-vg4f-8v9q-5c3x,lightsaml/lightsaml,CWE-732,13 May 2022,Composer,https://github.com/lightSAML/lightSAML,177.0,18.0,12.0,236.0
GHSA-vg8g-jpm9-jh8r,pyanyapi,CWE-502,13 May 2022,PyPI,https://github.com/Stranger6667/pyanyapi,13.0,2.0,3.0,26.0
GHSA-v9v9-xffq-rwr4,html5lib,CWE-79,17 May 2022,PyPI,https://github.com/html5lib/html5lib-python,1100.0,58.0,32.0,0.0
GHSA-vc3x-72q4-g3p5,org.jbpm.jbpm5:jbpmmigration,CWE-611,13 May 2022,Maven,https://github.com/kiegroup/jbpmmigration,16.0,7.0,28.0,25.0
GHSA-vc42-mgr2-w34r,modoboa-dmarc,CWE-91,24 May 2022,PyPI,https://github.com/modoboa/modoboa-dmarc,15.0,8.0,13.0,4.0
GHSA-vc4f-2g7f-pmqr,munkireport/comment,CWE-79,24 May 2022,Composer,https://github.com/munkireport/comment,1.0,3.0,1.0,8.0
GHSA-v933-vx5p-j7w2,oslo.utils,CWE-200,14 May 2022,PyPI,https://github.com/openstack/oslo.utils,80.0,149.0,19.0,0.0
GHSA-v84j-vh7x-g7j6,joomla/joomla-cms,CWE-79,24 May 2022,Composer,https://github.com/joomla/joomla-cms,4700.0,793.0,1150.0,0.0
GHSA-v5rq-w2xm-7g5f,mysql-connector-python,CWE-284,13 May 2022,PyPI,https://github.com/mysql/mysql-connector-python,872.0,15.0,7.0,101983.0
GHSA-v46q-xjp5-7p6r,org.jenkins-ci.plugins:vmanager-plugin,CWE-79,24 May 2022,Maven,https://github.com/jenkinsci/vmanager-plugin,9.0,0.0,6.0,0.0
GHSA-v49x-8hvm-q347,org.apache.portals.pluto:pluto-container,CWE-200,14 May 2022,Maven,https://github.com/apache/portals-pluto,24.0,15.0,1142.0,2.0
GHSA-v4vm-gj2x-6qhm,t3/dce,CWE-200,17 May 2022,Composer,https://github.com/a-r-m-i-n/dce,12.0,31.0,4.0,14.0
GHSA-rx4j-x3fh-9qwg,centreon/centreon,CWE-312,24 May 2022,Composer,https://github.com/centreon/centreon-archived,574.0,136.0,3250.0,6.0
GHSA-rx7j-mw4c-76g9,authlogic,CWE-200,14 May 2022,RubyGems,https://github.com/binarylogic/authlogic,4300.0,129.0,22.0,4696.0
GHSA-rxfp-8jmr-xc95,gethue,CWE-200,17 May 2022,NPM,https://github.com/cloudera/hue,1200.0,247.0,1987.0,29.0
GHSA-rv8h-p43r-4x5r,oauth2,CWE-330,17 May 2022,PyPI,https://github.com/joestump/python-oauth2,3000.0,34.0,6.0,0.0
GHSA-rrhw-54r8-545q,filegator/filegator,CWE-22,25 May 2022,Composer,https://github.com/filegator/filegator,2100.0,40.0,1317.0,0.0
GHSA-rqg8-xjp2-pg9w,LinOTP,CWE-294,24 May 2022,PyPI,https://github.com/LinOTP/LinOTP,515.0,17.0,455.0,10.0
GHSA-rj4p-7mm6-gm9j,org.jboss.ws:jbossws-common,CWE-400,13 May 2022,Maven,https://github.com/jbossws/jbossws-common,5.0,14.0,15.0,170.0
GHSA-rhgr-952r-6p8q,org.apache.maven.shared:maven-shared-utils,CWE-116,24 May 2022,Maven,https://github.com/apache/maven-shared-utils,28.0,30.0,14.0,0.0
GHSA-rhqj-4pp8-vvgf,org.jolokia:jolokia-core,CWE-74,14 May 2022,Maven,https://github.com/rhuss/jolokia,809.0,62.0,1640.0,12226.0
GHSA-rh3c-7wqx-6w95,zendframework/zend-diactoros,CWE-79,17 May 2022,Composer,https://github.com/zendframework/zend-diactoros,1600.0,88.0,44.0,102303.0
GHSA-rf8f-hqjv-986p,shopware/shopware,CWE-502,24 May 2022,Composer,https://github.com/shopware5/shopware,1300.0,286.0,1252.0,76.0
GHSA-rf66-hmqf-q3fc,select2,CWE-79,14 May 2022,NPM,https://github.com/select2/select2,25900.0,507.0,385.0,215805.0
GHSA-r9mw-gwx9-v3h5,zendframework/zend-mail,CWE-77,14 May 2022,Composer,https://github.com/zendframework/zend-mail,96.0,132.0,54.0,5042.0
GHSA-rc7h-x6cq-988q,org.jgroups:jgroups,CWE-20,13 May 2022,Maven,https://github.com/belaban/JGroups,1000.0,89.0,36.0,2658.0
GHSA-r8g9-w4f3-9crm,lmdb,CWE-787,24 May 2022,PyPI,https://github.com/jnwatson/py-lmdb,643.0,30.0,7.0,0.0
GHSA-r4v4-3jj7-jc29,octavia,CWE-287,24 May 2022,PyPI,https://github.com/openstack/octavia,171.0,220.0,79.0,16.0
GHSA-r345-x8hr-2r9p,airesvsg/acf-to-rest-api,CWE-200,24 May 2022,Composer,https://github.com/airesvsg/acf-to-rest-api,1300.0,3.0,2.0,18.0
GHSA-qx76-c53f-5c7q,league/commonmark,CWE-79,14 May 2022,Composer,https://github.com/thephpleague/commonmark,2700.0,110.0,77.0,5.0
GHSA-qxm5-vx5j-pp6w,snapcraft,CWE-427,24 May 2022,PyPI,https://github.com/snapcore/snapcraft,1200.0,197.0,563.0,20.0
GHSA-qwqv-j7jr-4hp6,python-libnmap,CWE-88,6 May 2022,PyPI,https://github.com/savon-noir/python-libnmap,487.0,28.0,10.0,710.0
GHSA-qp2q-6h9j-jg2r,jquery.json-viewer,CWE-79,5 May 2022,NPM,https://github.com/abodelot/jquery.json-viewer,419.0,9.0,6.0,633.0
GHSA-qpfw-4m9x-rxx8,@azure/ms-rest-nodeauth,CWE-269,24 May 2022,NPM,https://github.com/Azure/ms-rest-nodeauth,33.0,21.0,21.0,26494.0
GHSA-qfwq-chf4-jvwg,karo,CWE-77,14 May 2022,RubyGems,https://github.com/rahult/karo,16.0,2.0,6.0,7.0
GHSA-qg5v-jw6f-rpfj,sabre/dav,CWE-20,14 May 2022,Composer,https://github.com/sabre-io/dav,1500.0,104.0,25.0,0.0
GHSA-qc9p-mjxm-j2wj,asciidoctor,CWE-835,13 May 2022,RubyGems,https://github.com/asciidoctor/asciidoctor,4800.0,178.0,31.0,8914.0
GHSA-qcch-9268-59jw,org.jboss:jboss-ejb-client,CWE-400,24 May 2022,Maven,https://github.com/wildfly/jboss-ejb-client,40.0,41.0,62.0,722.0
GHSA-qc2p-6qrf-25j2,jsdecena/laracom,CWE-79,24 May 2022,Composer,https://github.com/jsdecena/laracom,1900.0,37.0,163.0,1.0
GHSA-q8j7-fjh7-25v5,symfony/validator,CWE-20,5 May 2022,Composer,https://github.com/symfony/validator,2600.0,622.0,24.0,252734.0
GHSA-q95h-vc86-hv77,wolfcrypt,CWE-203,24 May 2022,PyPI,https://github.com/wolfSSL/wolfcrypt-py,31.0,14.0,8.0,10.0
GHSA-q7hx-mrv5-6mrp,hashbrown-cms,CWE-22,24 May 2022,NPM,https://github.com/HashBrownCMS/hashbrown-cms,157.0,8.0,15.0,0.0
GHSA-q6w2-jxcm-2crj,pyftpdlib,CWE-287,17 May 2022,PyPI,https://github.com/giampaolo/pyftpdlib,1700.0,34.0,6.0,2043.0
GHSA-q5h6-49gg-2wfg,GramAddict,CWE-306,24 May 2022,PyPI,https://github.com/GramAddict/bot,1100.0,15.0,27.0,0.0
GHSA-q624-9634-77gh,CherryMusic,CWE-22,17 May 2022,PyPI,https://github.com/devsnd/cherrymusic,1000.0,31.0,1.0,0.0
GHSA-q326-jhw3-699g,ipython,CWE-79,17 May 2022,PyPI,https://github.com/ipython/ipython,16300.0,877.0,37.0,597857.0
GHSA-pxj9-mw96-q634,org.apache.openmeetings:openmeetings-parent,CWE-79,17 May 2022,Maven,https://github.com/apache/openmeetings,633.0,15.0,306.0,0.0
GHSA-pwx5-xg7g-wpc5,tweepy,CWE-20,17 May 2022,PyPI,https://github.com/tweepy/tweepy,10500.0,213.0,7.0,55194.0
GHSA-pprq-4488-wgqx,org.gradle:gradle-core,CWE-319,13 May 2022,Maven,https://github.com/gradle/gradle,16700.0,748.0,647.0,19.0
GHSA-pjqh-2jcc-5j84,org.springframework.ldap:spring-ldap-core,CWE-287,13 May 2022,Maven,https://github.com/spring-projects/spring-ldap,348.0,45.0,12.0,0.0
GHSA-phvw-r25p-8xv7,com.erudika:para-core,CWE-79,19 May 2022,Maven,https://github.com/erudika/para,528.0,16.0,133.0,33.0
GHSA-phw8-fw9g-v3xc,org.apache.qpid:qpid-parent,CWE-287,17 May 2022,Maven,https://github.com/apache/qpid,127.0,16.0,24.0,0.0
GHSA-ph28-wwfj-fv7f,sds,CWE-1321,14 May 2022,NPM,https://github.com/monsterkodi/sds,2.0,0.0,7.0,11.0
GHSA-pfv2-37f7-9m6w,com.nimbusds:nimbus-jose-jwt,CWE-347,13 May 2022,Maven,https://github.com/felx/nimbus-jose-jwt,34.0,12.0,19.0,0.0
GHSA-p9xp-xghp-gqvp,bbpress/bbpress,CWE-79,24 May 2022,Composer,https://github.com/bbpress/bbPress,39.0,8.0,722.0,2.0
GHSA-p9cv-hrxr-fxx8,restkit,CWE-295,17 May 2022,PyPI,https://github.com/benoitc/restkit,404.0,21.0,10.0,394.0
GHSA-p9qj-4rjp-j3w9,org.apache.directory.studio:org.apache.directory.studio.ldapbrowser.core,CWE-77,13 May 2022,Maven,https://github.com/apache/directory-studio,120.0,16.0,68.0,0.0
GHSA-p84x-5xx8-hff9,bson-objectid,CWE-20,24 May 2022,NPM,https://github.com/cabinjs/bson-objectid,205.0,19.0,32.0,20332.0
GHSA-p4xh-4869-8vrg,lxdui,CWE-798,24 May 2022,PyPI,https://github.com/AdaptiveScale/lxdui,726.0,26.0,17.0,0.0
GHSA-mwh9-gr45-xvv4,org.mule.runtime:mule,CWE-22,24 May 2022,Maven,https://github.com/mulesoft/mule,437.0,132.0,1227.0,0.0
GHSA-mwqv-jff6-5v62,typo3/cms-backend,CWE-79,17 May 2022,Composer,https://github.com/TYPO3-CMS/backend,18.0,284.0,10.0,1487.0
GHSA-mv4h-qm24-x4gh,jcbrand/converse.js,CWE-200,14 May 2022,Composer,https://github.com/conversejs/converse.js,3100.0,273.0,949.0,39.0
GHSA-mvmv-rq2j-97p2,ep_etherpad-lite,CWE-20,13 May 2022,NPM,https://github.com/ether/etherpad-lite,16500.0,304.0,1207.0,78.0
GHSA-mvqr-r76c-wm5f,devise_token_auth,CWE-79,24 May 2022,RubyGems,https://github.com/lynndylanhurley/devise_token_auth,3500.0,224.0,44.0,11817.0
GHSA-mqmp-4mcp-vg8v,org.apache.orc:orc,CWE-674,13 May 2022,Maven,https://github.com/apache/orc,682.0,128.0,235.0,0.0
GHSA-mmhr-3jr7-qj2p,Auth0-ASPNET-Owin,CWE-352,14 May 2022,NuGet,https://github.com/auth0/auth0-aspnet-owin,46.0,16.0,69.0,36.0
GHSA-m9jj-5qvj-5fhx,tryton,CWE-77,14 May 2022,PyPI,https://github.com/tryton/trytond,169.0,48.0,11.0,84.0
GHSA-mffc-9gx5-99g3,kerberos,CWE-287,14 May 2022,PyPI,https://github.com/apple/ccs-pykerberos,117.0,10.0,3.0,0.0
GHSA-m833-87vf-576c,org.ovirt.engine.sdk:ovirt-engine-sdk-java,CWE-532,13 May 2022,Maven,https://github.com/oVirt/ovirt-engine,513.0,167.0,464.0,0.0
GHSA-m6gf-p26p-mx2w,io.jenkins.docker:docker-plugin,CWE-352,24 May 2022,Maven,https://github.com/jenkinsci/docker-plugin,490.0,104.0,23.0,0.0
GHSA-m3p9-c7p3-xxmp,com.github.seasarorg.mayaa:mayaa,CWE-79,17 May 2022,Maven,https://github.com/seasarorg/mayaa,15.0,6.0,39.0,5.0
GHSA-jx7v-gmqc-6xrj,manila,CWE-276,24 May 2022,PyPI,https://github.com/openstack/manila,158.0,336.0,61.0,0.0
GHSA-jwqp-wh5g-4gmm,codeigniter4/framework,CWE-269,24 May 2022,Composer,https://github.com/codeigniter4/framework,305.0,4.0,13.0,31127.0
GHSA-jrcv-3c5h-rh3q,sickrage,CWE-522,13 May 2022,PyPI,https://github.com/SickRage/SickRage,1500.0,195.0,161.0,29.0
GHSA-jrmf-xhr6-3428,org.jenkins-ci.plugins:vault-scm-plugin,CWE-319,24 May 2022,Maven,https://github.com/jenkinsci/vault-scm-plugin,4.0,0.0,1.0,0.0
GHSA-jq6g-p65r-44xr,org.apache.myfaces.core:myfaces-core-module,CWE-200,17 May 2022,Maven,https://github.com/apache/myfaces,118.0,44.0,991.0,3907.0
GHSA-jf7g-5q92-4hp2,org.apache.ode:ode,CWE-22,14 May 2022,Maven,https://github.com/apache/ode,44.0,12.0,565.0,0.0
GHSA-jf99-2rj4-jxrm,transifex-client,CWE-20,17 May 2022,PyPI,https://github.com/transifex/transifex-client,136.0,50.0,6.0,5354.0
GHSA-j984-q4qc-6qxf,librsvg,CWE-20,17 May 2022,Crates,https://github.com/GNOME/librsvg,343.0,145.0,308.0,0.0
GHSA-j7j7-g4ww-pxg5,org.apache.jmeter:ApacheJMeter,CWE-347,13 May 2022,Maven,https://github.com/apache/jmeter,8300.0,74.0,8.0,19.0
GHSA-j6jq-3q8p-xgg6,security_monkey,CWE-601,17 May 2022,PyPI,https://github.com/Netflix/security_monkey,4400.0,109.0,46.0,2.0
GHSA-j65f-mvgw-prp2,org.apache.openjpa:openjpa,CWE-502,14 May 2022,Maven,https://github.com/apache/openjpa,137.0,20.0,336.0,11.0
GHSA-hxj4-885f-grgp,org.wildfly.openssl:wildfly-openssl-natives-parent,CWE-401,24 May 2022,Maven,https://github.com/wildfly-security/wildfly-openssl-natives,8.0,21.0,37.0,17.0
GHSA-hr96-qfvm-52r6,org.jenkins-ci.main:maven-plugin,CWE-532,24 May 2022,Maven,https://github.com/jenkinsci/maven-plugin,55.0,113.0,70.0,0.0
GHSA-hq75-ggc3-8h3q,antsword,CWE-79,24 May 2022,NPM,https://github.com/AntSwordProject/antSword,3700.0,13.0,236.0,0.0
GHSA-hpj2-4hfj-g233,bcosca/fatfree,CWE-74,24 May 2022,Composer,https://github.com/bcosca/fatfree,2700.0,27.0,1.0,473.0
GHSA-hhfw-xxhm-pf32,adodb/adodb-php,CWE-79,17 May 2022,Composer,https://github.com/ADOdb/ADOdb,428.0,86.0,2.0,1074.0
GHSA-hgq9-q8g2-3jmg,org.vivoweb:vitro-project,CWE-400,13 May 2022,Maven,https://github.com/vivo-project/Vitro,96.0,40.0,71.0,35.0
GHSA-hgr8-g756-vmg9,zetacomponents/mail,CWE-94,17 May 2022,Composer,https://github.com/zetacomponents/Mail,91.0,27.0,6.0,400.0
GHSA-hh2x-7mf9-78fr,sup,CWE-94,17 May 2022,RubyGems,https://github.com/sup-heliotrope/sup,900.0,66.0,70.0,35.0
GHSA-hcpv-xh8q-f3vq,sfroemken/url_redirect,CWE-89,24 May 2022,Composer,https://github.com/froemken/url_redirect,1.0,2.0,2.0,0.0
GHSA-h7jc-pg2r-mqj4,tikiwiki/tiki-manager,CWE-79,17 May 2022,Composer,https://github.com/TikiWiki/tiki-manager,3.0,27.0,73.0,0.0
GHSA-h62f-wm92-2cmw,github.com/docker/distribution,CWE-770,13 May 2022,Go,https://github.com/distribution/distribution,8900.0,437.0,128.0,224.0
GHSA-h2p3-h48h-9jj7,pidusage,CWE-78,13 May 2022,NPM,https://github.com/soyuka/pidusage,510.0,19.0,537.0,124297.0
GHSA-h2vm-c85r-5vh5,uWSGI,CWE-22,14 May 2022,PyPI,https://github.com/unbit/uwsgi,3500.0,223.0,3.0,56939.0
GHSA-gxhv-3hwf-wjp9,github.com/evanphx/json-patch,CWE-787,13 May 2022,Go,https://github.com/evanphx/json-patch,1100.0,54.0,9.0,39163.0
GHSA-gqgv-2gp3-qqp3,com.github.wxpay:wxpay-sdk,CWE-611,14 May 2022,Maven,https://github.com/mixzxu/wxpay-sdk,2.0,0.0,3.0,0.0
GHSA-gh2c-6m38-c78j,pywbem,CWE-20,17 May 2022,PyPI,https://github.com/pywbem/pywbem,41.0,8.0,144.0,140.0
GHSA-gg48-mpp8-cgqc,tpwd/ke_search,CWE-79,24 May 2022,Composer,https://github.com/tpwd/ke_search,8.0,58.0,18.0,30.0
GHSA-g4rg-993r-mgx7,shell-quote,CWE-77,24 May 2022,NPM,https://github.com/ljharb/shell-quote,25.0,17.0,22.0,0.0
GHSA-g53g-q539-93cv,scout-browser,CWE-918,6 May 2022,PyPI,https://github.com/clinical-genomics/scout,150.0,31.0,83.0,9.0
GHSA-g5c6-w479-93xm,mono,CWE-79,2 May 2022,NuGet,https://github.com/mono/mono,11100.0,803.0,3.0,13.0
GHSA-g3cc-pvjj-9xq9,osxcollector,CWE-295,13 May 2022,PyPI,https://github.com/Yelp/osxcollector,1900.0,18.0,12.0,4.0
GHSA-g32q-4fhf-cq72,impresscms/impresscms,CWE-79,24 May 2022,Composer,https://github.com/ImpressCMS/impresscms,27.0,11.0,243.0,1.0
GHSA-fx6x-h9g4-56f8,github.com/containernetworking/plugins,CWE-300,24 May 2022,Go,https://github.com/containernetworking/plugins,2200.0,193.0,47.0,2124.0
GHSA-fw45-938v-p26j,mootools-more,CWE-1321,24 May 2022,NPM,https://github.com/mootools/mootools-more,738.0,110.0,20.0,15.0
GHSA-fv4m-5j2c-787r,bacula-web/bacula-web,CWE-89,14 May 2022,Composer,https://github.com/bacula-web/bacula-web,125.0,16.0,43.0,0.0
GHSA-fqh9-2qgg-h84h,Jinja2,CWE-377,17 May 2022,PyPI,https://github.com/pallets/jinja2,10300.0,276.0,111.0,19.0
GHSA-fqw7-c6vr-q29m,mistral,CWE-200,13 May 2022,PyPI,https://github.com/openstack/mistral,283.0,186.0,53.0,0.0
GHSA-fp37-c92q-4pwq,k8s.io/apiextensions-apiserver,CWE-863,24 May 2022,Go,https://github.com/kubernetes/apiextensions-apiserver,232.0,286.0,115.0,5.0
